Date,EMN,HUBB,WRB
2012-04-09,35.19419860839844,57.498435974121094,8.010416984558105
2012-04-10,34.00198745727539,56.5712776184082,7.957339286804199
2012-04-11,34.69005584716797,57.01599884033203,8.05907154083252
2012-04-12,35.95038604736328,58.19189453125,8.176284790039062
2012-04-13,35.521202087402344,57.40798568725586,8.083399772644043
2012-04-16,35.732398986816406,58.11653137207031,8.163016319274902
2012-04-17,36.48178482055664,58.99092483520508,8.266961097717285
2012-04-18,36.0457763671875,58.75722885131836,8.200615882873535
2012-04-19,35.936771392822266,59.08134841918945,8.364270210266113
2012-04-20,35.94358444213867,59.94820022583008,8.381965637207031
2012-04-23,35.57571792602539,58.79492950439453,8.30898666381836
2012-04-24,35.275943756103516,59.1868896484375,8.269172668457031
2012-04-25,36.73386001586914,59.44316101074219,8.302346229553223
2012-04-26,36.931434631347656,60.098960876464844,8.346578598022461
2012-04-27,36.82243347167969,60.76981735229492,8.33552074432373
2012-04-30,36.767921447753906,60.4833869934082,8.328883171081543
2012-05-01,37.05405044555664,60.62660598754883,8.439467430114746
2012-05-02,36.86329650878906,61.28993225097656,8.470429420471191
2012-05-03,36.038963317871094,60.34019470214844,8.525721549987793
2012-05-04,34.5470085144043,59.53363800048828,8.505815505981445
2012-05-07,34.901248931884766,59.62411117553711,8.543414115905762
2012-05-08,34.49250411987305,59.39041519165039,8.618607521057129
2012-05-09,34.15867233276367,58.11653137207031,8.536776542663574
2012-05-10,34.06328201293945,57.7094841003418,8.625242233276367
2012-05-11,33.845298767089844,57.43812942504883,8.625242233276367
2012-05-14,32.87108612060547,56.82756805419922,8.569952011108398
2012-05-15,32.189823150634766,56.42051696777344,8.629663467407227
2012-05-16,31.563047409057617,56.051151275634766,8.600915908813477
2012-05-17,30.26865005493164,54.890323638916016,8.483699798583984
2012-05-18,30.13920783996582,55.04863357543945,8.366483688354492
2012-05-21,31.249666213989258,58.04866027832031,8.452737808227539
2012-05-22,30.9771671295166,59.42808532714844,8.505815505981445
2012-05-23,31.33142852783203,59.789913177490234,8.565530776977539
2012-05-24,32.019500732421875,60.17434310913086,8.625242233276367
2012-05-25,32.441871643066406,59.5486946105957,8.558893203735352
2012-05-29,33.71584701538086,60.30247497558594,8.596491813659668
2012-05-30,32.312442779541016,60.03867721557617,8.43725299835205
2012-05-31,31.719728469848633,59.4883918762207,8.474851608276367
2012-06-01,29.710010528564453,57.701942443847656,8.401867866516113
2012-06-04,29.4715576171875,57.287353515625,8.280229568481445
2012-06-05,30.493450164794922,57.43812942504883,8.249267578125
2012-06-06,31.67205047607422,59.1868896484375,8.37091064453125
2012-06-07,32.23068618774414,59.360267639160156,8.435047149658203
2012-06-08,32.510005950927734,59.511016845703125,8.490463256835938
2012-06-11,31.242856979370117,58.78739547729492,8.417309761047363
2012-06-12,32.26475524902344,59.35272979736328,8.457209587097168
2012-06-13,31.456424713134766,58.97581100463867,8.404007911682129
2012-06-14,32.018165588378906,58.58180618286133,8.486030578613281
2012-06-15,32.44286346435547,59.0743522644043,8.333069801330566
2012-06-18,32.73057174682617,59.15011978149414,8.27764892578125
2012-06-19,33.7923698425293,58.854576110839844,8.355237007141113
2012-06-20,33.56630325317383,57.75585174560547,8.33528995513916
2012-06-21,31.922237396240234,55.437110900878906,8.20671272277832
2012-06-22,32.18941116333008,56.604061126708984,8.242179870605469
2012-06-25,31.401628494262695,56.23275375366211,8.20671272277832
2012-06-26,32.305850982666016,55.853885650634766,8.27099895477295
2012-06-27,33.03883361816406,57.21028518676758,8.333069801330566
2012-06-28,32.97031784057617,57.93013000488281,8.43947696685791
2012-06-29,34.50479507446289,59.059165954589844,8.627907752990723
2012-07-02,34.05952835083008,60.877777099609375,8.70993423461914
2012-07-03,34.86099624633789,61.893184661865234,8.752050399780273
2012-07-05,34.42945098876953,62.55242156982422,8.725448608398438
2012-07-06,34.354103088378906,61.56735610961914,8.667814254760742
2012-07-09,33.83345413208008,61.029335021972656,8.603521347045898
